text,label,label_raw,source_dataset,emoji_flag
السلام عليكم ورحمة الله وبركاته مبروك عيدكم عندي شكوى الريزو كي ينقص من 4g ويهود ل 3g لانتارنات شبه معدومة وليله سعيدة محمد من مدينة مغنيه ولاية تلمسان,0,-1.0,dataset_1,0
🙋‍♂️ The witcher ever The best series I've 💜🖤 seen,2,1.0,augmented,0
شكرا اخي حتى انا موافق معاك vive ooredoo,2,2.0,dataset_3,0
Makanch ta3 youtube illimités?,1,0.0,dataset_1,0
voilà 🤣 ya7chouh l nes,0,-1.0,dataset_1,0
اللهم اسالك باسمك الاعظم ان ترزق صاحب اليد التي ستدعمني فرحة يسجد لك باكيا من شدتها ورزقا من حيت لا يدري انشاء الله😭🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,0,0.0,dataset_3,0
ريقلونا سرعه تدفق انترنت راهي زيرو عييتونا,0,-1.0,dataset_1,0
اخي فهمنا واش هي الابلود ودنولود,0,0.0,dataset_3,0
9rib amantkom cnx t9ila katarmani chaba3touna khorti,0,-1.0,dataset_1,0
السرعة المنخفضة في هاذه الجوازات,1,1.0,dataset_3,0
ريڨلونا connexion بارك الله فليكم حنا أو نسوفريو رانا مسلكين بالدراهم ماكمش تصدقو علينا,1,0.0,dataset_1,0
راك تشوف خويا الخدع عيناني,1,1.0,dataset_3,0
اوريدو غولد وين نسكن انا دلس بومرداس تلحق ل 21 ميقا <br>بصح كي خفيفة تخلاص رابيد,1,1.0,dataset_3,0
ديرو جام فلاباج,1,0.0,dataset_1,0
Rockstar North,1,0.0,dataset_1,0
ريزو نقص عندي فدار تاعها ملي بدا رمصان,1,1.0,dataset_3,0
هل navigui 4g متوفرة في كامل الولايات ؟,0,0.0,dataset_3,0
للعشاق مسلسلات او معلومات عن الأتراك تابعو صفحتي الشخصية,1,0.0,dataset_1,0
واش راك 💯 شكرا,2,2.0,augmented,1
بصح يسرقو خيان,1,1.0,dataset_3,0
تقول اطلقو تكنولوجيا جديدة .,0,0.0,dataset_3,0
حتى تطلع عندي كونيكسيو مليح نبارتاجيها مع العايلة 😂😂,0,-1.0,dataset_1,-1
موبيليس و الكل يتألم,1,1.0,dataset_3,0
🔥🔥,2,1.0,dataset_1,0
Ma takhlaslekch la data khatech la vitesse 💩,0,-1.0,dataset_1,0
كونكسيو. وين ماتروح كاينة .خدمة ممتازة جدا. سلام عليكم.,2,2.0,dataset_2,0
Mobilis اخي انا نسكن في مدينة بوينان راهي المدينة كامل تعاني من نقص شبكة موبليس نحوسو على حل,0,1.0,dataset_2,0
Ayoub Kalem والله 😏😏,1,0.0,dataset_1,0
Djezzy راني باعت ألف رسالة و بعتلكم دلائل على أنو كونيكسيون عيانة بزاف مكاش ڨاع و ديرولي في تقراو و ناتهدروش ماكمس دايرين في عزريني مزية,0,-1.0,dataset_1,0
.dz نسرين ربي يزوجك نشاله سڨمولنا الحالة لواحد المشاريع تاوعو ڨاع حبسو,1,0.0,dataset_1,0
تحيا اوريدو كونكسيو روعة,2,2.0,dataset_3,0
Wow 😂😂,2,1.0,dataset_1,-1
وي,1,0.0,dataset_1,0
الوزير قال قوة التدفق عالية غير في وهران حاليا و ستعمم على باقي الولايات لاحقا.,0,0.0,dataset_3,0
راك غالط انا سييتها ومزالها عندي يوتوب اليمياتي. وتتفرج واش حبيت كثر من 5 جيقا فنهار عادي,2,2.0,dataset_3,0
la connection dapres wine teskone ana 3andi djezzy TOP,2,2.0,dataset_3,0
وين راهي زهرة الكونيكسيو راهي ضعيفة,0,-1.0,dataset_1,0
Mobilis Hiya l3ayana,1,1.0,dataset_3,0
والله عياتنا جيزي في عنابة,1,1.0,dataset_3,0
واش راك تهدر,0,0.0,dataset_3,0
عرض اروع على الاطلاق,2,2.0,augmented,0
هدي شريتها مع فلاش ديسك كي خلصت تمشي 128كيلو برك و مكتوب فوقها 128وتصلح ف ديمو برك,0,0.0,dataset_3,0
90 جيجا 512 😂😂,0,0.0,dataset_3,-1
عندي خلل في المنطقة لي ساكن فيها تدفق 4G و3G ضعيف جدا,0,1.0,dataset_2,0
Salah Khs مساء الخير،للتأكد على مستوانا ندعوك لتقديم رقمك الهاتفي على الخاص من فضلك 🙂زهرة من جازي,1,0.0,dataset_1,0
السلام عليكم خويا عبد الجليل بارك الله فيك.,0,0.0,dataset_3,0
.se_ 😂😂,1,0.0,dataset_1,-1
4G 3lah rahi ta9ila hadi yamat😞,0,-1.0,dataset_1,0
راضي بزاف 👍 الله يحفظكم,2,2.0,augmented,1
Oran 30mb,2,2.0,dataset_3,0
جيزي راهي ماتصلحش بصوردي انا نتفرج فالفيديو تاعك والكونكسيون راحت 4جي مكاش خلاه مع العلم راني فالعاصمة,1,1.0,dataset_3,0
djezzy khiire,2,2.0,dataset_3,0
خدمة مليحة بزاف 💯,2,1.0,augmented,1
سرفيس مليح صح برافو,2,1.0,augmented,0
استغفر الله العظيم الربي يا خونا ابدالنا لاكونيكسيو مقودة وانت راك في حالة,1,1.0,dataset_3,0
47Mbدون اب لود جزي لود30Mb 😍,2,2.0,augmented,1
متوفر عنا الي يريد يشتري des comptes netflix و comptes fortnite و توزيعات و هداية كل فترة و فترة,1,0.0,dataset_1,0
Awel tous welaw y3toni 3 gb fi plaset 100da credit :/,1,1.0,dataset_3,0
Fantasy ❤❤ et rpg,1,0.0,dataset_1,0
المشكل يا أخي موبيليس فيها أنترنت جد ضعيفة خاصة في الليل ما تلحقش تكمل 1G,1,1.0,dataset_3,0
awdi sabh w gol tafrat ana tani tnhchatli ma t9drch trj3ha kima kant w ga3 w lokn troh tchri pus jdida y3tolk sama 😭,0,1.0,dataset_2,0
مايدي ربي يرحمو خلاها كلمة قال لوكان يولي الإستعمار نحكيلو وش دار فينا الإستقلال💔,0,-1.0,dataset_1,0
نحن جيزي نسمعو بيها برك الله يهديكم 😣😣,0,-1.0,dataset_1,0
Top 4g خير منها,2,2.0,dataset_3,0
ياو ملي فليكسيت وانا ندعي عليكم او قريب يخلاص الشهر وفيديو كي الناس مانقدرش نتفرجلو يفوت عليا سوايع وانا نصيد فريزو حيخلاص الشهر والكونكسيون رهج ندمتوني على الساعة لي فليكسيت كان بقيت بفيس زيرو ارحم دراهم مانيش نلقاهم مرميين فلرض اني نطيح ونوض باه نطمهم فلخر مانخدمش بيهم لا كونكسيون كي الناس لا هدرة تتمسخرو بينا ولا بعمركم الله لاتربحكم 😡😡,0,-1.0,dataset_1,0
الأفضل دجيزي,2,2.0,augmented,0
Loukan khir les 5go dirohom pendant 20 jours mais l'offre hayla brk les 5go c tout,1,0.0,dataset_1,0
.dz mais est que cette operation disponibl avec tout les djezzy Hayla mxi ou Hdra U b1 habl merci d avance,2,1.0,augmented,0
موبليس والله احسن مليون مرة,2,2.0,dataset_3,0
مرحبا،مبروك، لقد تم الرّد على رسالتك في الخاص :) زهرة من جازي,1,0.0,dataset_1,0
انا مفهمتش علاش مودام تاع جيزي مكاش وين روح منلقاش,1,0.0,dataset_1,0
مبليس اسوء شبكة..الامور الجديدة مفيها نفع,1,1.0,dataset_3,0
راكو ملاح لو تعرفو الشبكات واش دايرة من التبلعيط في اقصى الجنوب تحسو ارواحكم مولوك الشبكة عندي ما توصل 80kb يعني وا تتفرج اي شيء بدقة اكثر من 240.p حسبنا الله ونعم الوكيل في السراقة,1,1.0,dataset_3,0
تحيا اوريدو 1500 دينار يعطوك 50 جيڨا ❤️😎,2,2.0,dataset_3,0
Khouya momkin raqam whatsapp ta3ek,0,0.0,dataset_3,0
.aicha انا عندي تمشي لباس بيها في كل الأوقات,2,1.0,dataset_1,0
💪😉,2,1.0,dataset_1,0
انا عندي راهي جيزي هبال مليح مليح ربي ربي يبارك,2,2.0,augmented,0
Yousra Sousita مام انا. هبلونا والله بعثلهم بارح مكانش رد,0,-1.0,dataset_1,0
Win nal9awha rani hab nchriha😍,1,0.0,dataset_1,1
يخويا اوريدو ڨولد مليحة بزاف جربتها في ثلاث ولايات روعة,2,2.0,dataset_3,0
عروض تضحك اقسم بالله 50 جيقا ب 300 الف وانت قادر تاكتيفي 40 جيقا ب 150 الف كونو شوي لوجيك والله وجعتولنا قلوبنا ومبقاتش ناس لي تامنكم,0,-1.0,dataset_1,0
Khawti ergent urgentt svp jawboni ..<br>Makhir njib ooredoo la gold wella switch khassni cnx mlihaa,0,0.0,dataset_3,0
ارجو رد 120 الف 6 جيغا هذيك في هايلة بزاف صح تشد 30 يوم ولا لي يخدم بزاف تروحلو قبل شهر ؟,0,0.0,dataset_3,0
Est ce que la gold fiha limitation ou non,0,0.0,dataset_3,0
Hadi flil 21.01 waslat 18.5 m /s 18.5 m Alger douira,2,2.0,augmented,0
واش هد التزام,0,0.0,dataset_3,0
اكتيفيت 500دج عرض جاني بصح المكلمات مكانش,0,1.0,dataset_2,0
سلام جاوبوني خاوتي،فال طوب 4g كي ناكتيفي تع 2100da تمشي 512 ولا نحاوها ورجعوها 256??,0,0.0,dataset_3,0
اخواني الكرام لفهم يفهمني,0,0.0,dataset_3,0
Moobbiilliiss nrouma foort💚💚 nrouma foort💚💚,2,2.0,augmented,0
.uz kifach ndir bach nachriha,2,1.0,dataset_1,0
اوريدو ما بين 30و40 ووصلت مرة واحدة الي 77,2,2.0,augmented,0
الشبكة ضعيفة,1,1.0,dataset_3,0
How about pixx 4g is that worth ??,0,0.0,dataset_3,0
ماكانش تحميل للآيفون,0,0.0,dataset_3,0
صراحة ممتاز والله,2,2.0,augmented,0
Djezzy ani b3atelkom privé,1,0.0,dataset_1,0
سڨمولونا ريزو ره عيان 2020مزلنا نحوسو على ريزو وعلى كنكسيو في عاصمة في الحراش تمسخير والله تخسرو في زباين ديلكم اريدو فور بزااف والله بلبونس تقظر تعيط مصلحة زباين نتوما لزم نفلكسو به نهدرو معاكم,0,-1.0,dataset_1,0
معلبالهمش بيك مهم يربحوا دراهم جامي شفت شركات اتصلات كما شركات ديالنا كامل مع زبون ومشترك غير تاعنا ضدنا,1,0.0,dataset_1,0
عروض مليحة و لكن اذا قدرت تجربلنا سرعة التدفق خاصة تاع الانترنت او ميكس,0,0.0,dataset_3,0
Ana nakhdam b djezzy 31ndi 40 mb download,2,2.0,dataset_3,0
The Education of Viva from the change of the one two three viva Algeria to ABC one two three viva Algeria the xx Arabic Algeria Got Talent in the new banking system power of alphabetical calculation approval in support the Bank ABC Algeria.,1,0.0,dataset_1,0
"ال4g, والله مزال ماطلعتش عندنا",0,0.0,dataset_3,0
برافو عليكم  استمروا هكذا,2,2.0,augmented,0
اولا انتم منافقين تردو على تعليقات التهنئة و لي فيها مشاكل الزبون لا نظن مهمتكم الاولى تصليح مشاكل الزبون و أخذها بعين الاعتبار ثانيا انتم سارقين وكيلكم ربي,0,-1.0,dataset_1,0
اي وشبيها كونيكسيو ولا غير انا,1,0.0,dataset_1,0
يا Djezzy زيدولنا في حجم الإنترنت في عرض 200 دج 60 جيغا قليلة ويمكن أن تخفضو في مكافئة المكالمات التي تبلغ 700 دج نحو باقي الشبكات,1,0.0,dataset_1,0
آ نسرين من جازي شوفينا حل كونيكسيو عيانة باش علقت طيفت ليدوني 120خطرة شيشان كونيكسيو تاعها خفيفا على تاعكم,1,0.0,dataset_1,0
سكمو الانثرنث تاعكم امبعد ساهل 😏😏,0,1.0,dataset_2,0
عجبتني غير من كان المعلق يهدر على ميسي ويخلعو محرز بيت شباب سكتو 😂😂,1,0.0,dataset_1,-1
ديروها😍 غي غي 100 100 احسن ❤️,2,1.0,augmented,1
لما لا تردون على انشغالات زبائنكم,0,-1.0,dataset_1,0
تطبيق مايشتغلش في الايفون 🤷🏻‍♂️,1,0.0,dataset_1,0
متعامل غشاش ومتحايل,1,1.0,dataset_3,0
برتية ببجي متقدش تلعبها كي ناس,0,-1.0,dataset_1,0
لموبيليس حول احسن,2,2.0,augmented,0
كدابين هدا احتيال وغش من أجل الربح السريع,1,1.0,dataset_3,0
مليح بزاف 👍 نوصي بيه,2,2.0,augmented,1
7abit nsa9sik 3ard hada ta3 FORFAIT 200da fih limitation wala 3ard ta3 300da ?,0,0.0,dataset_3,0
كيفاه؟,1,0.0,dataset_1,0
رديئة جدا د جد,0,-1.0,dataset_1,0
صحا عيدكم نتوما تاني مي ريقلونا لا كوناكسيون 4gمليحه بصح إلا هبط لل 3g من تما تبدأ الكاريته شبه معدومه وصحا عيدكم,0,-1.0,dataset_1,0
Badlate bakri yakhouya 3andi fort,2,2.0,augmented,0
Chef nus ret,1,0.0,dataset_1,0
مشكور على المعلومات القيمة المعلومات القيمة و المقدمة.. وشكرا🇩🇿🇩🇿🇩🇿🇩🇿,2,2.0,augmented,0
عرض جيد جدا جدا,2,2.0,dataset_2,0
Enfin dertou haja mlihaa ❤️❤️❤️,2,1.0,dataset_1,0
Dart sama mix w 7aba nglb pixx kifch ndirr,0,0.0,dataset_3,0
"Les trois opérateurs connexions zéro hadj moussa ,moussa el hadj",1,1.0,dataset_3,0
5G وسرعة تدفق 1ميڨا هه,1,1.0,dataset_3,0
و gold واش فيها,0,0.0,dataset_3,0
.ahlem,1,0.0,dataset_1,0
انا تاني دارولي كيما انت الله لا تربحهم,0,-1.0,dataset_1,0
واش روحت لدونتيست 😁😁😂,0,0.0,dataset_3,-1
اذا كنت نلقا هذو فيها ايه نشريها 😂😂,0,-1.0,dataset_1,-1
عرض مؤقت ولاا دائم 😑,1,0.0,dataset_1,-1
Ana mefhemtch kml nechko m conx te3hom mais Djezzy tkhelik Vu 😑😑,0,-1.0,dataset_1,-1
ممكن الاجابة في اقرب وقت,1,0.0,dataset_1,0
راحت الانترنت,1,1.0,dataset_3,0
ping moul chi GG,1,0.0,dataset_1,0
هل sama فيها خدمة selkni,0,0.0,dataset_3,0
Connexion ki lkhra roho tl3bou,0,-1.0,dataset_1,0
Loukan tsagmo conexion dyalkoum machi khir? Depuis plus de 3 mois a un débit inferieur a 128ko/s en 2020.. 3iib wellah!!,0,-1.0,dataset_1,0
شكرا موبيليس♥️♥️♥️,2,2.0,dataset_2,0
الله يدخلك للجنة خويا دزاد,0,0.0,dataset_3,0
أخي عندي PIXX 3G وطلعتلي mobtasim 3g نقدر نحول ولالا,0,0.0,dataset_3,0
Feu 🔥 🔥 merci djezzy,2,2.0,dataset_2,0
شبكة ضعيفة بزاف 0 غي بلعوخير لكم,0,-1.0,dataset_1,0
عيد الأضحى مبارك للجميع يارب كل عام وأنتم بألف خير بس كون غير بعثتولنا رسالة والله لا عيب عليكم حتى اوريدو وموبليس بعثولهم وانتوما غير في فيس برك,1,0.0,dataset_1,0
