text,label_raw,source_dataset,label,emoji_flag
انا ملي سمعت المالك تاع جيزي يدعم في اسرائيل منزيدش نديرها وتعود الكونيكسيو باطل بعد..,-1,dataset_1,0,0
aktivi 4G fi tilifon tamchi mlih,0,dataset_1,1,0
Mauvais pus dartha fi hyatii zbal matasla7ch,-1,dataset_1,0,0
Wallah w diroha b 15 dinars w ma nechrihach 3la connection chabba li 3andom,-1,dataset_1,0,0
Ooredoo😍😍djezy💩💩,-1,dataset_1,0,1
La connexion taoila bazaf mataftah walo lazem tregliwaha,0,dataset_1,1,0
تجي خير كون تبقى لا نهائية لمدة شهر 👌وما تنقصش,0,dataset_1,1,0
راكي كيفي كونيكسيوا ثقيلة تخفاف غير من 4 تاع صباح حتى 8تاع صباح ممبعد تولي ثقيلة بزاف وزيد تبلع وتاكل بزاف ثم ثم تخلاص 50 Go خلاصتلي في 15 يوم يسرقوا في الناس 😑 بلاد شكوبي نورمالموا هذي جيزي ينحيوها ديراكت شركة زبالة وخدمات زبالة,-1,dataset_1,0,-1
ريزو ضعيفة كي زبل تاعكم اخدمو بركاكم سرارقا,-1,dataset_1,0,0
من افضل الشبكات في بطئ الأنترنت,-1,dataset_1,0,0
تخدمي في لجيزي نتي حتى راكي تهدري هك,0,dataset_1,1,0
yawdi dart forfait ta3 200mil li fih 60 go ou mkfynich khlstli dirona 3fsa taslahh,0,dataset_1,1,0
تسلك با الشهر وتكونكتي با الزهر معكوم انتوما كلام فاحش 😡,-1,dataset_1,0,0
المشكل مشي في ثقيلا ولا خفيفة والفتها حبست على جتلها البوببجي فهموني غير انا يا ربي 20 يوم تخلاص ياك شهر علاش ديرونا كما هاك واش حبيتو,-1,dataset_1,0,0
.dz.34 Rani nahdar wach khradj 3liya ou manakhdamch 3andhom 😒😒🤔,-1,dataset_1,0,0
ماتش بوبجي متقدرش تلعبو,-1,dataset_1,0,0
Connexion ta3kom dayra ki zebi yfaD chhar hada nikomo na9Ssemha 3la 100 dertoli Lattention,-1,dataset_1,0,0
.dz.34 هه,0,dataset_1,1,0
.dz.34 بابنسبة لموبيليس راها فوور,-1,dataset_1,0,0
كذب اونباغسون,-1,dataset_1,0,0
موبايس أحسن من djezzy.dz❤️❤️,-1,dataset_1,0,0
Djezzy a33,-1,dataset_1,0,0
😏انا والله طيارة كونكسيون تاع جيزي نطفي الويفي ونكونكتي باها بلاك بلاصتك مافيهاش ريزو مليح,-1,dataset_1,0,0
ديالك هه,0,dataset_1,1,0
يا ودي الكونكسيو و في حالة تاعكم ولات تعيف,-1,dataset_1,0,0
flw me 😂😍,1,dataset_1,2,-1
كيفاه نفتح الأوفر تاع *44#,0,dataset_1,1,0
محتاجة صديق يجيني بريفي,0,dataset_1,1,0
Rpd à.mn message,0,dataset_1,1,0
Hayla bezzaf رانا نسوفريوا يرحم والديكم عدلوها,-1,dataset_1,0,0
يا سراقين يا خوانا,-1,dataset_1,0,0
أكبر سراقين هم جازى,-1,dataset_1,0,0
جيزي تبهدل بزاف ماشي هايلة بزاف,-1,dataset_1,0,0
وي مام انا تثقال مي مور 00:00 ترجع طير,1,dataset_1,2,0
راهي تقيلة بزاف احشمو شويا و ردوها كيما كانت على الأقل,-1,dataset_1,0,0
oui la cata connexion,-1,dataset_1,0,0
La connexion catastrophe wasm hada 3eyit ne3ayet l service client walou mahabitouch tahachemoi c gravee wlh,-1,dataset_1,0,0
Nulle nulle,-1,dataset_1,0,0
Chhal tQilla bezzaff chriikii,-1,dataset_1,0,0
كونكسيو تاع تتي,-1,dataset_1,0,0
Cnx rahi t9ila جنازة,-1,dataset_1,0,0
كونكسيو تع قريش تبا لكم,-1,dataset_1,0,0
الشعب كامل يشتكي ولا واحد قالكك كونيكسيون مليحة و حتى انا عندي جيزي نكونيكتي بيها ڨراف عيانة و حابين بوجوهكم صحاح و ما يعرڨوش و ديري في بيبليسيتي و تقولي 1500دج,-1,dataset_1,0,0
من يوم درتو التصفح المجاني للفيسبوك خربت النت.. انا مشترك مياينيوم 1500دج تعطيك 25go يفوت الشهر نستهلك 5go فقط من ثقلهاا الله غالب كون ماشي الرقم قديم عندي والله نحيها.. إن شاء الله يدخلو خدمة تغيير المتعامل مع الإحتفاظ بالرقم والله اول واحد يبدل.,-1,dataset_1,0,0
لكونيكسيون 40gوثقيلة وتكمل بلخف مغدوعة 👌👌,-1,dataset_1,0,0
اذهبوا انكحو انفسكم LOOSERS,-1,dataset_1,0,0
🤢🤢🤮🤮🤢🤢🤮🤮🤥🤥🤢🤢🤮🤮🤢🤢🤮🤮,-1,dataset_1,0,0
.mlk99,0,dataset_1,1,0
تحيا لجيزي كونطرا على وجوه زبي,1,dataset_1,2,0
ريزو يعيي بفف🐌🐌,-1,dataset_1,0,0
فليكسيت 500دج باش ناكتيفي تاع 6جيڨا ايا كي جيت ناكتيفيها لقيتهم نحاولي 20 دج الفين ظك هاذي بلاك هاذي 😂😂,0,dataset_1,1,-1
سرااقين تروح بلخف 40 جيقا تاعكم,-1,dataset_1,0,0
اطلقونا الكونكسيو وساهل,-1,dataset_1,0,0
صفحة للقرآن الكريم ادعمنا ❤,0,dataset_1,1,0
سواردكم حرام كونبكسيون زبالة ماتليقش و ريزو يروح اللي يحبوه ربي يخرج من بلادكم خلاص .,-1,dataset_1,0,0
انا من مستغانم 28 سنة يتيم الأم و فقير بسيط جداً والله راني مريض ومغبون وضاقت عليا وراني نقرى بالمراسلة ونقرى في مركز التكوين والله راني مريض ومغبون وضاقت عليا حتاجيت مساعدة ولو بسيطة جدا نعاون روحي حتى يفرج ربي وخيركم ما ننساه وندعيلكم طول حياتي,0,dataset_1,1,0
سماطت كونكسيو او ريزو والو نقصين,-1,dataset_1,0,0
تريد توجيها لانشاء مشروعك الخاص!! تابع صفحتنا,0,dataset_1,1,0
Conx bzzf T9ila wlat,-1,dataset_1,0,0
شوف السطوري و طلع لي زابوني ↖️,0,dataset_1,1,0
bessah la qualite ta3 lconnexion zeero f had loffrw,-1,dataset_1,0,0
شبكة جيزي رديئة خاصة في عاصمة اصبحت تتقطع و ثقيلة خاصة من 19 سا تاع لعشية ، لاشارج بزاف في جيزي,-1,dataset_1,0,0
اسوء شبكة هي جيزي و لاشارج بزاف و يوتوب يتقطع خاصة من سابعة مساءا و ما فوق الكونيكسيو مرض,-1,dataset_1,0,0
كي شغل هدي جديد,0,dataset_1,1,0
Oui hayla bzxf very f chbb Ms 3ndi question kifch ndir gaming connection??,0,dataset_1,1,0
Mais hadou lyamat connexion grave d3ifa 💔💔,-1,dataset_1,0,0
كنت راح نشري جيزي مي كي سمعت بلي كونيكسيون تقيلة بطلت😮,-1,dataset_1,0,0
.staps c'est vrais ??,0,dataset_1,1,0
Rakom grv tesr9ona normalement un mois une semaine nsiboha khlaste c injuste,-1,dataset_1,0,0
فندم,0,dataset_1,1,0
.dz علا صكرتولي شريحة,0,dataset_1,1,0
.jidel مرحبا،الرجاء تقديم رقم الهاتف مع الإسم و اللقب على الخاص لمعرفة سبب التوقف و إمكانية الإسترجاع.زهرة من جازي,0,dataset_1,1,0
.dz تعال على خاص,0,dataset_1,1,0
.dz هذا رقم هاتف الذي توقف 0776931254,0,dataset_1,1,0
جازي سرقة عيني عينك,-1,dataset_1,0,0
.dz وقتاه ترجعو الكونكسيون كيما كانت؟,0,dataset_1,1,0
c normal mzl mal7agnich lcadeau ta3i te3 shake and win??,0,dataset_1,1,0
"mafhamtech 3lach ""40 G""tro7 them them fi chhar ?",-1,dataset_1,0,0
.dz لم استلم هديتي التي فزت بها في مسابقتكم,-1,dataset_1,0,0
.sadek نتا تان تقيلة عندك.بارح و ىيوم ول غي عندي؟,-1,dataset_1,0,0
ama hadiya sahby,0,dataset_1,1,0
صدقني صاحبي غير كل يوم ثقيلة وراح نبدلها باسكو عييت منها,-1,dataset_1,0,0
.khalil.rouabah Mm ana,0,dataset_1,1,0
.hafid jss pas kifah,0,dataset_1,1,0
يا ودي روحوا نتوما سراقين 😉🤟,-1,dataset_1,0,0
ماسبب تقديم العروض لبعض الزبائن دون الجميع,0,dataset_1,1,0
Application fel iOS makach,-1,dataset_1,0,0
و اخيرا 🙏🙏,1,dataset_1,2,0
Ça serait bien de rajouter le paiement de facture CIB directement sur l'application. Pour éviter d'aller sur le site web surtout quand on est en déplacement. Vous nous rendrai un immense service,0,dataset_1,1,0
Li rba7 f chaké mazal mamduluch cadeaux ydir j'aime,0,dataset_1,1,0
.dz ya tfriwha m3aya prv ya ndirlkum prblm mlkher rani srxx arwa7o prvv ou fhmuni sinon norla9ha chreka ta3kum hadi😡😡,-1,dataset_1,0,0
🙄🙄 كيف لك ان تسكرها ارواح نمدلك ايدي اشريها خير,0,dataset_1,1,-1
زهرة شوفينا حل لجماعت iPhone ملقيتش التطبيق ف App Store 😏,0,dataset_1,1,0
.khalil.rouabah yasarqo f la consomation kho meme ana 40 Go takhlas f meme pas 20 jours,-1,dataset_1,0,0
yawedi déjà ana 3andi 7 jours meli activitha déjà rahi 25G,-1,dataset_1,0,0
Pour système iOS?,0,dataset_1,1,0
💖🌹💞💞💕💕🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,1,dataset_1,2,0
🐐🐐 cnx t3 diq khtra khra,-1,dataset_1,0,0
Quelle coincidence entre deux ep d'akashic records nedkhol f insta et me voila,0,dataset_1,1,0
❤️❤️❤️❤️❤️❤️❤️❤️,1,dataset_1,2,0
W 3lah chi hada kamel 🤦🏻‍♂️ crypter lkyboard ta3ek + vérifier الاتصالات الخارجية li fel pc ta3ek li tchek fih blokih w thana darba whda 🤷🏻‍♂️😁,0,dataset_1,1,0
Asm3 golhoom ytlgona chwi konx fliil g3rtona s7bi fb lite ma7bch ymchili,-1,dataset_1,0,0
Merci pour les infos j’ai bien aimé la série,1,dataset_1,2,0
Mr6 ❤️❤️ DJEZZY,1,dataset_1,2,0
parmi gae les puces c’est la seul li mndmtch 3liha,1,dataset_1,2,0
"Sûrement ram mperatyini F PC, F tlf wzid même wakila F ma vie réel",0,dataset_1,1,0
merci à vous pour votre fidélité 😍💪,1,dataset_1,2,1
merci à vous 😁,1,dataset_1,2,0
😂😂 rahoum dayrin el hafla alors,0,dataset_1,1,-1
mestkhesses a sidi 😂😂,0,dataset_1,1,-1
تابعني و راح يوصلوك 2 اضافتين من عندي ..قسما بالله,0,dataset_1,1,0
أنا خاصني #دجيزي تابعني على الأنستڨرام الله يسهل😂😂,0,dataset_1,1,-1
.dz 😂😂 rakoum ga3 ma3rodhin 💃🍻,0,dataset_1,1,-1
Aya bela3 aya aya chekme aya,-1,dataset_1,0,0
الشحن جوهر فري فاير برصيد,0,dataset_1,1,0
Yaw rahi la cnx fi trig bir snab 💩💩,-1,dataset_1,0,0
متابعة ومردودة🔥🔥,1,dataset_1,2,0
Vis a vis 5 ❤️💪💪,1,dataset_1,2,0
Mabrouk 3lik 🎉,1,dataset_1,2,0
.dz 👏❤️❤️,1,dataset_1,2,0
بلباركة عليك خو,1,dataset_1,2,0
يسلمك خويا ❤️,0,dataset_1,1,0
khrej?,0,dataset_1,1,0
خرج بصح مزال مطلقوهش فنتفلكس,0,dataset_1,1,0
😢ما عنديش الزهر,0,dataset_1,1,0
Gg 👏,0,dataset_1,1,0
c'était très serré la prochaine fois nchalah 💪🎉,0,dataset_1,1,0
Mabrouk Alik Aussi 🎉🎉,0,dataset_1,1,0
Mazel d'autres occasions 💪💪,0,dataset_1,1,0
when u don’t do contract with spotify and netflix when we can pay accounts using credits ?,0,dataset_1,1,0
.dz الله يسلمك,0,dataset_1,1,0
Merci ❤️,1,dataset_1,2,0
Kich njmo nrbho !!,0,dataset_1,1,0
Mdr,0,dataset_1,1,0
وش راكم تلعبو ووش هي الجوائز 🤔 .dz,0,dataset_1,1,0
ممكن تشتاركو بقناتي وتدعموني بليز قناتي محتوى العاب بس من نوع اخر اصمم بيوت فيه فا ادعموني ياإخوان رابط قناتي في البايو,0,dataset_1,1,0
تريد هاتف آيفون 11 مجانا ؟ لقدر ربحته مجانا اربحه انت ايضا ، فقط ادخل لهذا الموقع الموتق من جوجل قبل نفاد الكمية من هنا 👈 google.com/search?q=site:win.rob7ak.com,0,dataset_1,1,0
متوفر عنا الي يريد يشتري des comptes netflix و comptes fortnite و توزيعات و هداية كل فترة و فترة,0,dataset_1,1,0
.er.gui.ah.me.d,0,dataset_1,1,0
6awak lcempte wla la,0,dataset_1,1,0
.dz ؟؟ !؟,0,dataset_1,1,0
.dz ماشي طولتو,0,dataset_1,1,0
.dz وقتاش تبعثو ؟,0,dataset_1,1,0
mchi 9alou eala 10 Mala 3limn,0,dataset_1,1,0
rahtlnna 😭😭,0,dataset_1,1,0
Mzel??🥺,-1,dataset_1,0,0
.amirou noob 😂,0,dataset_1,1,-1
Mzl??!,0,dataset_1,1,0
stream fi youtube ?,0,dataset_1,1,0
22.16 wmzl mknch live rakoum rotard,-1,dataset_1,0,0
hh oui,0,dataset_1,1,0
mzal ??,0,dataset_1,1,0
Retard 27 minutes,-1,dataset_1,0,0
وشنو هادا راهي 22:27 علاش مبداش الايف,-1,dataset_1,0,0
Makan walou,-1,dataset_1,0,0
Nchlh yhablkom Lag bah thoso charana nhoso,0,dataset_1,1,0
المهيم اخلاق 🌚🙂💔🤦‍♂️😁🤓😂😂,0,dataset_1,1,-1
😂😂 بالدمووع,0,dataset_1,1,-1
mazal mabda,0,dataset_1,1,0
Rahi 22:30 mazal mabdach 😅 نعم إنها الجزائر,0,dataset_1,1,-1
يا و وراه الايف,0,dataset_1,1,0
30 min retadrd ? نطالب بالتعويض 😟,-1,dataset_1,0,0
Mzl,0,dataset_1,1,0
Cnx th9ila asbrou chwi 😂,-1,dataset_1,0,-1
العشرة بتوقيت مكة ول,0,dataset_1,1,0
wtf kima ana,0,dataset_1,1,0
partageolhom,0,dataset_1,1,0
Kach live ? Xd,0,dataset_1,1,0
وراه الايف,0,dataset_1,1,0
😂😂جيزي ثقالتلهم الكونيكسيون دارولنا الروطار نظن,-1,dataset_1,0,-1
💪💪🔥,1,dataset_1,2,0
10:36 mzal😢,-1,dataset_1,0,0
mzl,-1,dataset_1,0,0
Live ta3hom retard ki bghit cnx t3hom tji khefifa 🤦‍♂️,-1,dataset_1,0,0
Ki dirou pubg aytouli hh,0,dataset_1,1,0
Winou live mkachou??😕 😅 wa9ila conx t9ila 😊,0,dataset_1,1,-1
Haya ya zh mazal madartohch😒😒,-1,dataset_1,0,0
Mafhemte walou galou 3la 10h rahi 11h mazal mabdache wesh mel problèmes?🤔🤔,-1,dataset_1,0,0
Yaaw rahi 22:40 ou mazal,-1,dataset_1,0,0
Ls Fellagas,0,dataset_1,1,0
Pcq morad noob😂😂,0,dataset_1,1,-1
We9tache hadi,0,dataset_1,1,0
algerie khirikoum be like nchlh brabi,0,dataset_1,1,0
Bda live wla mzeel,0,dataset_1,1,0
Mazal rahi 22:39,0,dataset_1,1,0
oui rani m3ak,0,dataset_1,1,0
.momo13__ hh mli7a hadi😂😂,0,dataset_1,1,-1
Ping 99,0,dataset_1,1,0
لاه مبداش,0,dataset_1,1,0
علش مادرتوش,0,dataset_1,1,0
._.mh oui,0,dataset_1,1,0
.dz مزال كبداش,0,dataset_1,1,0
Tbanli darouha bch y6al3ou les abonnés brk,0,dataset_1,1,0
22:43,0,dataset_1,1,0
aya warah,0,dataset_1,1,0
مزال,0,dataset_1,1,0
Rahi 22:44,0,dataset_1,1,0
راها 22.44🤣🤣,0,dataset_1,1,0
10:46 mazla 😢😢,0,dataset_1,1,0
._.mh jyaha,0,dataset_1,1,0
أين لايف أنا لا أراه,-1,dataset_1,0,0
مازال مابداش,-1,dataset_1,0,0
ياا دجيزي واش بيك والله سيريو واش بيك راها قريب 11 !! 😤,-1,dataset_1,0,0
👏🏻👏🏻❤️❤️💙💙,1,dataset_1,2,0
cnx tae djezzy t9ila 3liha mbdawch🙂,-1,dataset_1,0,0
._.mh win mazal mabda,1,dataset_1,2,0
رام يصلو التراويح 😂,0,dataset_1,1,-1
Aww rahi 9rib 11h o makan walou''??,0,dataset_1,1,0
Sorry brk mn9drch nl3b m3a les bot ghir,0,dataset_1,1,0
._.mh win,0,dataset_1,1,0
50 min,0,dataset_1,1,0
Raho bda,0,dataset_1,1,0
9isach ybdou 🤔🤔,0,dataset_1,1,0
mazzel,0,dataset_1,1,0
22:55,0,dataset_1,1,0
no rahtlna tsema ml3bnach m3ahom lol,0,dataset_1,1,0
eba3toulna code,0,dataset_1,1,0
mlk 😂😂,0,dataset_1,1,-1
Yaw segmou la connexion omba3d ahadro 3la live youtube 👎👎,-1,dataset_1,0,0
Chkoun yjini 1 v 1,0,dataset_1,1,0
😂😂 connexion nchalh brabi,-1,dataset_1,0,-1
♥️♥️♥️♥️,1,dataset_1,2,0
تك,0,dataset_1,1,0
Tkhaf twali tlagilhom cnx 😂😂🤦‍♂️,-1,dataset_1,0,-1
لا يتربحكم,-1,dataset_1,0,0
.em6872 🇩🇿🇩🇿gamer n1,0,dataset_1,1,0
Jami darou haja teslah,-1,dataset_1,0,0
راكم لا علاقة باللعبة 😑 جيبو ناس شويا خبرة,-1,dataset_1,0,-1
A partir de 22h y a plus de connexion,-1,dataset_1,0,0
Well done .dz,1,dataset_1,2,0
Haja mliha😂,1,dataset_1,2,-1
فهمونا مليح ، قصدكم تديو ثمن 2 دقايق فقط حتى اذا مكالمة ساعة ؟ ، قولو هكا الناس يتبالها مجانية تماما,0,dataset_1,1,0
🙌🙌 👏,1,dataset_1,2,0
ريبونديو عليناا 😠,-1,dataset_1,0,0
لم أفهم🙂,0,dataset_1,1,0
كثرولنا من ليبيب تع مراد سيلتوبلي هه😹,0,dataset_1,1,0
اعطيونا الجديد بركاونا من الخرطي,-1,dataset_1,0,0
أقسم بالله لاكونيكسيو تاعكم غير تعبتني وخرجتني على عقلي . عيانة خلااص,-1,dataset_1,0,0
وي هكذا,0,dataset_1,1,0
"Bonjour et saha ramdankoum, mais quoi cette merde de service. J'appelle le 77 pour me retrouver avec une opératrice qui me parle de ramadhan et coronavirus ?! Je veux me renseigner sur mon numéro merde, ds ce cas je préfère faire la queue à l'agence jezzy et pas votre arnaque",0,dataset_1,1,0
ادخل شوف الستوري متراطيش تشبع ضحك 😂😂 و أبوني باش يلحقك غير جديد 🔥 🔥 🔥 🔥,1,dataset_1,2,-1
ماشي حاجة 😢,-1,dataset_1,0,0
.msd بعد الدقيقة الثانية و بدون التسجيل في أي عرض ، المكالمات نحو شبكة جازي تكون مجانية.,-1,dataset_1,0,0
بعد الدقيقة الثانية و بدون التسجيل في أي عرض ، المكالمات نحو شبكة جازي تكون مجانية,-1,dataset_1,0,0
نتوما تاع جيزي نفلكسي 150الف تدوها كاش والكونكسيو تقولي راني نكونكتي بزيرو تربحو الشعر,-1,dataset_1,0,0
😌😌,0,dataset_1,1,0
sah wlh mem ana ma fhmtsh 1500da nsib rohi ghir fb lite 😥,-1,dataset_1,0,0
عندي موبيلس وجيزي نفلكسي في موبيلس100نخدم مليح و30يوم جيزي نفلكسي 130متكمليش30يوم,-1,dataset_1,0,0
